Threads starting...
a[837] = 1476 
a[838] = 2420 
a[839] = 3828 
a[840] = 1028 
a[841] = 1164 
a[842] = 1804 
a[843] = 1324 
a[844] = 2968 
a[845] = 1360 
a[846] = 1548 
a[847] = 3356 
a[848] = 1764 
a[849] = 500 
a[850] = 3580 
a[851] = 2508 
a[852] = 832 
a[853] = 1200 
a[854] = 1412 
a[855] = 2284 
a[856] = 1208 
a[857] = 2196 
a[858] = 3904 
a[859] = 2892 
a[860] = 472 
a[861] = 2976 
a[862] = 3820 
a[863] = 920 
a[864] = 3856 
a[865] = 2968 
a[866] = 2680 
a[867] = 560 
a[868] = 436 
a[869] = 1092 
a[870] = 380 
a[871] = 2864 
a[872] = 3660 
a[873] = 2180 
a[874] = 184 
a[875] = 28 
a[876] = 3532 
a[877] = 3132 
a[878] = 788 
a[879] = 2696 
a[880] = 3624 
a[881] = 360 
a[882] = 1196 
a[883] = 1860 
a[884] = 1552 
a[885] = 8 
a[886] = 136 
a[887] = 2752 
a[888] = 2200 
a[889] = 1440 
a[890] = 3048 
a[891] = 72 
a[892] = 408 
a[893] = 2860 
a[894] = 2392 
a[895] = 1664 
a[896] = 1820 
a[897] = 1068 
a[898] = 2216 
a[899] = 3660 
a[900] = 2152 
a[901] = 2592 
a[902] = 2516 
a[903] = 3212 
a[904] = 2172 
a[905] = 2692 
a[906] = 3236 
a[907] = 3104 
a[908] = 3228 
a[909] = 16 
a[910] = 1792 
a[911] = 2844 
a[912] = 368 
a[913] = 388 
a[914] = 2104 
a[915] = 3320 
a[916] = 392 
a[917] = 2232 
a[918] = 3472 
a[919] = 3992 
a[920] = 1072 
a[921] = 2512 
a[922] = 1464 
a[923] = 1472 
a[924] = 1368 
a[925] = 3852 
a[926] = 3128 
a[927] = 588 
a[928] = 912 
a[929] = 1340 
a[930] = 240 
a[931] = 464 
a[932] = 1332 
a[933] = 2752 
a[934] = 3672 
a[935] = 904 
a[936] = 2844 
a[937] = 2900 
a[938] = 4000 
a[939] = 2064 
a[940] = 316 
a[941] = 3192 
a[942] = 2312 
a[943] = 2084 
a[944] = 3572 
a[945] = 408 
a[946] = 1396 
a[947] = 1364 
a[948] = 44 
a[949] = 860 
a[950] = 1348 
a[951] = 1108 
a[952] = 776 
a[953] = 2808 
a[954] = 3984 
a[955] = 2136 
a[956] = 2652 
a[957] = 3104 
a[958] = 124 
a[959] = 964 
a[960] = 1844 
a[961] = 360 
a[962] = 1420 
a[963] = 576 
a[964] = 3104 
a[965] = 1084 
a[966] = 2880 
a[967] = 3348 
a[968] = 1384 
a[969] = 280 
a[970] = 1408 
a[971] = 3100 
a[972] = 3464 
a[973] = 3712 
a[974] = 1176 
a[975] = 440 
a[976] = 1520 
a[977] = 2564 
a[978] = 1796 
a[979] = 1556 
a[980] = 828 
a[981] = 548 
a[982] = 2660 
a[983] = 1596 
a[984] = 3348 
a[985] = 2636 
a[986] = 3724 
a[987] = 3400 
a[988] = 3140 
a[989] = 1248 
a[990] = 356 
a[991] = 2388 
a[992] = 1600 
a[993] = 1768 
a[994] = 364 
a[995] = 2104 
a[996] = 256 
a[997] = 3240 
a[998] = 1448 
a[999] = 3040 
a[1000] = 3512 
a[1001] = 256 
a[1002] = 2136 
a[1003] = 2972 
a[1004] = 3960 
a[1005] = 3304 
a[1006] = 812 
a[1007] = 2880 
a[1008] = 3272 
a[1009] = 2600 
a[1010] = 432 
a[1011] = 92 
a[1012] = 3140 
a[1013] = 492 
a[1014] = 1680 
a[1015] = 3888 
a[1016] = 3120 
a[1017] = 2804 
a[1018] = 3280 
a[1019] = 3660 
a[1020] = 44 
a[1021] = 1036 
a[1022] = 3448 
a[1023] = 1640 
a[1024] = 208 
a[1025] = 3808 
a[1026] = 1144 
a[1027] = 1864 
a[1028] = 3040 
a[1029] = 2584 
a[1030] = 896 
a[1031] = 2544 
a[1032] = 2832 
a[1033] = 432 
a[1034] = 2916 
a[1035] = 192 
a[1036] = 3732 
a[1037] = 3720 
a[1038] = 3068 
a[1039] = 404 
a[1040] = 3724 
a[1041] = 900 
a[1042] = 488 
a[1043] = 2856 
a[1044] = 1384 
a[1045] = 3568 
a[1046] = 148 
a[1047] = 1904 
a[1048] = 2364 
a[1049] = 3420 
a[1050] = 1556 
a[1051] = 3808 
a[1052] = 1860 
a[1053] = 1000 
a[1054] = 2848 
a[1055] = 2060 
a[1056] = 800 
a[1057] = 3988 
a[1058] = 3916 
a[1059] = 1240 
a[1060] = 3972 
a[1061] = 2212 
a[1062] = 1184 
a[1063] = 208 
a[1064] = 2640 
a[1065] = 96 
a[1066] = 1800 
a[1067] = 3772 
a[1068] = 1216 
a[1069] = 2268 
a[1070] = 168 
a[1071] = 2340 
a[1072] = 3160 
a[1073] = 2056 
a[1074] = 1192 
a[1075] = 536 
a[1076] = 1616 
a[1077] = 1332 
a[1078] = 2432 
a[1079] = 1380 
a[1080] = 2152 
a[1081] = 1392 
a[1082] = 1180 
a[1083] = 4004 
a[1084] = 3792 
a[1085] = 24 
a[1086] = 3464 
a[1087] = 584 
a[1088] = 1412 
a[1089] = 780 
a[1090] = 3224 
a[1091] = 1376 
a[1092] = 2988 
a[1093] = 400 
a[1094] = 2984 
a[1095] = 3028 
a[1096] = 1896 
a[1097] = 780 
a[1098] = 2792 
a[1099] = 516 
a[1100] = 3040 
a[1101] = 360 
a[1102] = 2848 
a[1103] = 3604 
a[1104] = 2408 
a[1105] = 1440 
a[1106] = 132 
a[1107] = 1424 
a[1108] = 172 
a[1109] = 3968 
a[1110] = 2796 
a[1111] = 2320 
a[1112] = 2760 
a[1113] = 3968 
a[1114] = 3724 
a[1115] = 2544 
a[1116] = 1392 
a[598] = 1196 
a[599] = 1864 
a[600] = 352 
a[601] = 2104 
a[602] = 708 
a[603] = 680 
a[604] = 3900 
a[605] = 1976 
a[606] = 1248 
a[607] = 1240 
a[608] = 3508 
a[609] = 1868 
a[610] = 2676 
a[611] = 668 
a[612] = 1852 
a[613] = 3292 
a[614] = 368 
a[615] = 1680 
a[616] = 1728 
a[617] = 1292 
a[618] = 3536 
a[619] = 1568 
a[620] = 172 
a[621] = 1896 
a[622] = 380 
a[623] = 3196 
a[624] = 2188 
a[625] = 2984 
a[626] = 1712 
a[627] = 3220 
a[628] = 108 
a[629] = 2900 
a[630] = 1076 
a[631] = 1864 
a[632] = 2408 
a[633] = 3184 
a[634] = 3944 
a[635] = 2300 
a[1117] = 592 
a[1118] = 528 
a[1119] = 204 
a[1120] = 1364 
a[1121] = 3744 
a[1122] = 1576 
a[1123] = 1752 
a[1124] = 1544 
a[1125] = 1960 
a[1126] = 772 
a[1127] = 3436 
a[1128] = 2732 
a[1129] = 964 
a[636] = 2560 
a[637] = 1184 
a[638] = 940 
a[639] = 3468 
a[640] = 456 
a[641] = 3612 
a[642] = 1536 
a[643] = 2300 
a[644] = 304 
a[645] = 1900 
a[646] = 1380 
a[647] = 2024 
a[648] = 592 
a[649] = 2316 
a[650] = 992 
a[651] = 2164 
a[652] = 204 
a[653] = 2772 
a[654] = 1352 
a[655] = 2384 
a[656] = 1748 
a[657] = 3056 
a[658] = 1596 
a[659] = 3260 
a[660] = 3360 
a[661] = 72 
a[662] = 2524 
a[663] = 1760 
a[664] = 660 
a[665] = 2460 
a[666] = 1460 
a[1130] = 1352 
a[1131] = 3176 
a[1132] = 1316 
a[1133] = 192 
a[1134] = 2772 
a[1135] = 1124 
a[1136] = 1628 
a[1137] = 304 
a[1138] = 2540 
a[1139] = 1792 
a[1140] = 1672 
a[1141] = 1328 
a[1142] = 1512 
a[1143] = 424 
a[1144] = 2700 
a[1145] = 2640 
a[1146] = 368 
a[1147] = 1492 
a[1148] = 3224 
a[1149] = 888 
a[1150] = 1692 
a[1151] = 580 
a[1152] = 2032 
a[1153] = 668 
a[1154] = 2328 
a[1155] = 3572 
a[1156] = 2620 
a[667] = 620 
a[668] = 1048 
a[669] = 2396 
a[670] = 84 
a[671] = 1496 
a[672] = 2000 
a[673] = 1612 
a[674] = 1196 
a[675] = 3704 
a[676] = 912 
a[677] = 2568 
a[678] = 3132 
a[679] = 1500 
a[680] = 2284 
a[681] = 116 
a[682] = 3656 
a[683] = 2480 
a[684] = 2884 
a[685] = 2412 
a[686] = 860 
a[687] = 2032 
a[688] = 2868 
a[689] = 3856 
a[690] = 1284 
a[691] = 2220 
a[692] = 1332 
a[693] = 3800 
a[694] = 1380 
a[695] = 1984 
a[696] = 3664 
a[697] = 2836 
a[698] = 4004 
a[699] = 704 
a[700] = 2632 
a[701] = 80 
a[702] = 3600 
a[703] = 2032 
a[704] = 3096 
a[705] = 788 
a[706] = 1728 
a[707] = 4000 
a[708] = 756 
a[709] = 852 
a[710] = 2900 
a[711] = 3032 
a[712] = 964 
a[713] = 3960 
a[714] = 1504 
a[715] = 1248 
a[716] = 2364 
a[717] = 3764 
a[718] = 3272 
a[1157] = 500 
a[1158] = 408 
a[1159] = 2756 
a[1160] = 1460 
a[1161] = 1752 
a[1162] = 3332 
a[1163] = 2768 
a[1164] = 3344 
a[1165] = 3504 
a[1166] = 1296 
a[1167] = 964 
a[1168] = 3800 
a[1169] = 3828 
a[1170] = 160 
a[1171] = 2876 
a[1172] = 2560 
a[1173] = 1664 
a[1174] = 700 
a[1175] = 2660 
a[1176] = 1704 
a[1177] = 2472 
a[1178] = 144 
a[1179] = 920 
a[1180] = 3352 
a[1181] = 3236 
a[1182] = 2904 
a[1183] = 2788 
a[1184] = 1304 
a[719] = 1224 
a[720] = 1024 
a[721] = 1960 
a[722] = 848 
a[723] = 2348 
a[724] = 3160 
a[725] = 3628 
a[726] = 1732 
a[727] = 2816 
a[728] = 2456 
a[729] = 1728 
a[730] = 920 
a[731] = 2488 
a[732] = 3212 
a[733] = 512 
a[734] = 512 
a[735] = 2300 
a[736] = 2700 
a[737] = 2236 
a[738] = 3700 
a[739] = 856 
a[740] = 488 
a[741] = 2596 
a[742] = 3880 
a[743] = 1444 
a[744] = 2548 
a[745] = 2788 
a[746] = 92 
a[747] = 2312 
a[748] = 3952 
a[749] = 768 
a[750] = 936 
a[751] = 2376 
a[752] = 2720 
a[753] = 1776 
a[1185] = 2632 
a[1186] = 3760 
a[1187] = 3920 
a[1188] = 3124 
a[1189] = 1568 
a[1190] = 76 
a[1191] = 576 
a[1192] = 720 
a[1193] = 3400 
a[1194] = 748 
a[1195] = 56 
a[1196] = 2896 
a[1197] = 2036 
a[1198] = 2424 
a[1199] = 96 
a[1200] = 3264 
a[1201] = 2576 
a[1202] = 372 
a[1203] = 1816 
a[1204] = 1640 
a[1205] = 1068 
a[1206] = 468 
a[1207] = 3340 
a[1208] = 3532 
a[1209] = 2016 
a[1210] = 1660 
a[1211] = 284 
a[1212] = 2652 
a[1213] = 556 
a[1214] = 3064 
a[1215] = 3952 
a[1216] = 3180 
a[1217] = 224 
a[1218] = 3864 
a[1219] = 3708 
a[1220] = 1784 
a[1221] = 1340 
a[1222] = 1684 
a[1223] = 2496 
a[1224] = 732 
a[1225] = 2424 
a[1226] = 3956 
a[1227] = 1028 
a[1228] = 1860 
a[1229] = 2372 
a[1230] = 1116 
a[1231] = 1120 
a[1232] = 2348 
a[1233] = 1484 
a[1234] = 336 
a[1235] = 3980 
a[1236] = 3952 
a[1237] = 2208 
a[1238] = 720 
a[1239] = 884 
a[1240] = 216 
a[1241] = 3784 
a[1242] = 1160 
a[1243] = 2860 
a[1244] = 332 
a[1245] = 1628 
a[1246] = 2804 
a[1247] = 916 
a[1248] = 3252 
a[1249] = 68 
a[1250] = 616 
a[1251] = 1032 
a[1252] = 2808 
a[1253] = 3700 
a[1254] = 928 
a[1255] = 3532 
a[1256] = 3528 
a[1257] = 876 
a[1258] = 552 
a[1259] = 1380 
a[1260] = 3240 
a[1261] = 3072 
a[1262] = 3900 
a[1263] = 1580 
a[1264] = 1956 
a[1265] = 232 
a[1266] = 2964 
a[1267] = 1900 
a[1268] = 2432 
a[1269] = 1084 
a[1270] = 184 
a[1271] = 48 
a[1272] = 860 
a[1273] = 1336 
a[1274] = 308 
a[1275] = 1188 
a[1276] = 364 
a[1277] = 516 
a[1278] = 3504 
a[1279] = 3612 
a[1280] = 576 
a[1281] = 1520 
a[1282] = 2044 
a[1283] = 788 
a[1284] = 1212 
a[1285] = 2964 
a[1286] = 312 
a[1287] = 732 
a[1288] = 3836 
a[1289] = 2268 
a[1290] = 3516 
a[1291] = 3068 
a[1292] = 2740 
a[1293] = 3408 
a[1294] = 2052 
a[1295] = 688 
a[1296] = 1040 
a[1297] = 2416 
a[1298] = 3988 
a[1299] = 3464 
a[1300] = 3492 
a[1301] = 164 
a[1302] = 912 
a[1303] = 348 
a[1304] = 2900 
a[1305] = 1216 
a[1306] = 2936 
a[1307] = 3260 
a[1308] = 1724 
a[1309] = 3840 
a[1310] = 272 
a[1311] = 3700 
a[1312] = 1352 
a[1313] = 2308 
a[1314] = 480 
a[1315] = 3964 
a[1316] = 1264 
a[1317] = 2196 
a[1318] = 692 
a[1319] = 2500 
a[1320] = 456 
a[1321] = 1608 
a[1322] = 2972 
a[1323] = 596 
a[1324] = 1008 
a[1325] = 1016 
a[1326] = 1276 
a[1327] = 2044 
a[1328] = 832 
a[1329] = 2664 
a[1330] = 2908 
a[1331] = 316 
a[1332] = 2820 
a[1333] = 3816 
a[1334] = 2064 
a[1335] = 3120 
a[1336] = 1024 
a[1337] = 2400 
a[1338] = 3780 
a[1339] = 2740 
a[1340] = 2232 
a[1341] = 44 
a[1342] = 3840 
a[1343] = 984 
a[1344] = 3752 
a[1345] = 316 
a[1346] = 2352 
a[1347] = 2420 
a[1348] = 2504 
a[1349] = 444 
a[1350] = 912 
a[1351] = 360 
a[1352] = 2044 
a[1353] = 3876 
a[1354] = 948 
a[1355] = 452 
a[1356] = 2292 
a[1357] = 2216 
a[1358] = 3896 
a[1359] = 524 
a[1360] = 2280 
a[1361] = 2800 
a[1362] = 836 
a[1363] = 1092 
a[1364] = 16 
a[1365] = 300 
a[1366] = 204 
a[1367] = 2440 
a[1368] = 104 
a[1369] = 1388 
a[1370] = 1172 
a[1371] = 3736 
a[1372] = 1424 
a[1373] = 2412 
a[1374] = 716 
a[1375] = 2580 
a[1376] = 2720 
a[1377] = 3060 
a[1378] = 992 
a[1379] = 1216 
a[1380] = 904 
a[1381] = 1896 
a[1382] = 2976 
a[1383] = 2940 
a[1384] = 3176 
a[1385] = 3916 
a[1386] = 3384 
a[1387] = 2868 
a[1388] = 3532 
a[1389] = 3276 
a[1390] = 3388 
a[1391] = 1804 
a[1392] = 3476 
a[1393] = 1624 
a[1394] = 296 
a[1395] = 3484 
a[1396] = 3324 
a[1397] = 1904 
a[1398] = 1916 
a[1399] = 3420 
a[1400] = 3284 
a[1401] = 488 
a[1402] = 3152 
a[1403] = 700 
a[1404] = 2892 
a[1405] = 1268 
a[1406] = 3272 
a[1407] = 3016 
a[1408] = 1728 
a[1409] = 1664 
a[1410] = 1632 
a[1411] = 2624 
a[1412] = 964 
a[1413] = 604 
a[1414] = 1556 
a[1415] = 1540 
a[1416] = 512 
a[1417] = 2340 
a[1418] = 400 
a[1419] = 40 
a[1420] = 1608 
a[1421] = 1188 
a[1422] = 1836 
a[1423] = 2484 
a[1424] = 212 
a[1425] = 3536 
a[1426] = 1960 
a[1427] = 940 
a[1428] = 1432 
a[1429] = 1276 
a[1430] = 352 
a[1431] = 708 
a[1432] = 1756 
a[1433] = 904 
a[1434] = 2808 
a[1435] = 2052 
a[1436] = 2164 
a[1437] = 2076 
a[1438] = 1060 
a[1439] = 1292 
a[1440] = 1140 
a[1441] = 2684 
a[1442] = 3908 
a[1443] = 2096 
a[1444] = 3280 
a[754] = 2124 
a[755] = 3280 
a[756] = 1400 
a[757] = 3848 
a[758] = 3500 
a[759] = 1256 
a[760] = 2980 
a[761] = 412 
a[762] = 3740 
a[763] = 2184 
a[764] = 2328 
a[765] = 1652 
a[766] = 1884 
a[767] = 1020 
a[768] = 3880 
a[769] = 1576 
a[770] = 1872 
a[771] = 364 
a[772] = 1572 
a[773] = 3152 
a[774] = 3208 
a[775] = 1520 
a[776] = 3340 
a[777] = 704 
a[778] = 3824 
a[779] = 696 
a[780] = 1464 
a[781] = 756 
a[782] = 3064 
a[783] = 176 
a[784] = 2524 
a[785] = 1184 
a[786] = 856 
a[787] = 1324 
a[788] = 2432 
a[789] = 348 
a[790] = 3984 
a[791] = 1404 
a[792] = 756 
a[793] = 1124 
a[794] = 988 
a[795] = 484 
a[796] = 2768 
a[797] = 272 
a[798] = 1496 
a[799] = 52 
a[800] = 3252 
a[801] = 768 
a[802] = 1816 
a[803] = 816 
a[804] = 1324 
a[805] = 2424 
a[806] = 2332 
a[807] = 656 
a[808] = 3120 
a[809] = 2148 
a[810] = 1344 
a[811] = 576 
a[812] = 304 
a[813] = 1812 
a[814] = 2152 
a[815] = 232 
a[816] = 2988 
a[817] = 412 
a[818] = 1548 
a[819] = 2820 
a[820] = 752 
a[821] = 2932 
a[822] = 1628 
a[823] = 2908 
a[824] = 1456 
a[825] = 16 
a[826] = 3384 
a[827] = 1628 
a[828] = 284 
a[829] = 2284 
a[830] = 1672 
a[831] = 936 
a[832] = 3044 
a[833] = 888 
a[834] = 1744 
a[835] = 360 
a[836] = 3304 
a[837] = 1476 
a[838] = 2420 
a[839] = 3828 
a[840] = 1028 
a[841] = 1164 
a[842] = 1804 
a[843] = 1324 
a[844] = 2968 
a[845] = 1360 
a[846] = 1548 
a[847] = 3356 
a[848] = 1764 
a[849] = 500 
a[850] = 3580 
a[851] = 2508 
a[852] = 832 
a[853] = 1200 
a[854] = 1412 
a[855] = 2284 
a[856] = 1208 
a[857] = 2196 
a[858] = 3904 
a[859] = 2892 
a[860] = 472 
a[861] = 2976 
a[862] = 3820 
a[863] = 920 
a[864] = 3856 
a[865] = 2968 
a[866] = 2680 
a[867] = 560 
a[868] = 436 
a[869] = 1092 
a[870] = 380 
a[871] = 2864 
a[872] = 3660 
a[873] = 2180 
a[874] = 184 
a[875] = 28 
a[876] = 3532 
a[877] = 3132 
a[878] = 788 
a[879] = 2696 
a[880] = 3624 
a[881] = 360 
a[882] = 1196 
a[883] = 1860 
a[884] = 1552 
a[885] = 8 
a[886] = 136 
a[887] = 2752 
a[888] = 2200 
a[889] = 1440 
a[890] = 3048 
a[891] = 72 
a[892] = 408 
a[893] = 2860 
a[894] = 2392 
a[895] = 1664 
a[896] = 1820 
a[897] = 1068 
a[898] = 2216 
a[899] = 3660 
a[900] = 2152 
a[901] = 2592 
a[902] = 2516 
a[903] = 3212 
a[904] = 2172 
a[905] = 2692 
a[906] = 3236 
a[907] = 3104 
a[908] = 3228 
a[909] = 16 
a[910] = 1792 
a[911] = 2844 
a[912] = 368 
a[913] = 388 
a[914] = 2104 
a[915] = 3320 
a[916] = 392 
a[917] = 2232 
a[918] = 3472 
a[919] = 3992 
a[920] = 1072 
a[921] = 2512 
a[922] = 1464 
a[923] = 1472 
a[924] = 1368 
a[925] = 3852 
a[926] = 3128 
a[927] = 588 
a[928] = 912 
a[929] = 1340 
a[930] = 240 
a[931] = 464 
a[932] = 1332 
a[933] = 2752 
a[934] = 3672 
a[935] = 904 
a[936] = 2844 
a[937] = 2900 
a[938] = 4000 
a[939] = 2064 
a[940] = 316 
a[941] = 3192 
a[942] = 2312 
a[943] = 2084 
a[944] = 3572 
a[945] = 408 
a[946] = 1396 
a[947] = 1364 
a[948] = 44 
a[949] = 860 
a[950] = 1348 
a[951] = 1108 
a[952] = 776 
a[953] = 2808 
a[954] = 3984 
a[955] = 2136 
a[956] = 2652 
a[957] = 3104 
a[958] = 124 
a[959] = 964 
a[960] = 1844 
a[961] = 360 
a[962] = 1420 
a[963] = 576 
a[964] = 3104 
a[965] = 1084 
a[966] = 2880 
a[967] = 3348 
a[968] = 1384 
a[969] = 280 
a[970] = 1408 
a[971] = 3100 
a[972] = 3464 
a[973] = 3712 
a[974] = 1176 
a[975] = 440 
a[976] = 1520 
a[977] = 2564 
a[978] = 1796 
a[979] = 1556 
a[980] = 828 
a[981] = 548 
a[982] = 2660 
a[983] = 1596 
a[984] = 3348 
a[985] = 2636 
a[986] = 3724 
a[987] = 3400 
a[988] = 3140 
a[989] = 1248 
a[990] = 356 
a[991] = 2388 
a[992] = 1600 
a[993] = 1768 
a[994] = 364 
a[995] = 2104 
a[996] = 256 
a[997] = 3240 
a[998] = 1448 
a[999] = 3040 
a[1000] = 3512 
a[1001] = 256 
a[1002] = 2136 
a[1003] = 2972 
a[1004] = 3960 
a[1005] = 3304 
a[1006] = 812 
a[1007] = 2880 
a[1008] = 3272 
a[1009] = 2600 
a[1010] = 432 
a[1011] = 92 
a[1012] = 3140 
a[1013] = 492 
a[1014] = 1680 
a[1015] = 3888 
a[1016] = 3120 
a[1017] = 2804 
a[1018] = 3280 
a[1019] = 3660 
a[1020] = 44 
a[1021] = 1036 
a[1022] = 3448 
a[1023] = 1640 
a[1024] = 208 
a[1025] = 3808 
a[1026] = 1144 
a[1027] = 1864 
a[1028] = 3040 
a[1029] = 2584 
a[1030] = 896 
a[1031] = 2544 
a[1032] = 2832 
a[1033] = 432 
a[1034] = 2916 
a[1035] = 192 
a[1036] = 3732 
a[1037] = 3720 
a[1038] = 3068 
a[1039] = 404 
a[1040] = 3724 
a[1041] = 900 
a[1042] = 488 
a[1043] = 2856 
a[1044] = 1384 
a[1045] = 3568 
a[1046] = 148 
a[1047] = 1904 
a[1048] = 2364 
a[1049] = 3420 
a[1050] = 1556 
a[1051] = 3808 
a[1052] = 1860 
a[1053] = 1000 
a[1054] = 2848 
a[1055] = 2060 
a[1056] = 800 
a[1057] = 3988 
a[1058] = 3916 
a[1059] = 1240 
a[1060] = 3972 
a[1061] = 2212 
a[1062] = 1184 
a[1063] = 208 
a[1064] = 2640 
a[1065] = 96 
a[1066] = 1800 
a[1067] = 3772 
a[1068] = 1216 
a[1069] = 2268 
a[1070] = 168 
a[1071] = 2340 
a[1072] = 3160 
a[1073] = 2056 
a[1074] = 1192 
a[1075] = 536 
a[1076] = 1616 
a[1077] = 1332 
a[1078] = 2432 
a[1079] = 1380 
a[1080] = 2152 
a[1081] = 1392 
a[1082] = 1180 
a[1083] = 4004 
a[1084] = 3792 
a[1085] = 24 
a[1086] = 3464 
a[1087] = 584 
a[1088] = 1412 
a[1089] = 780 
a[1090] = 3224 
a[1091] = 1376 
a[1092] = 2988 
a[1093] = 400 
a[1094] = 2984 
a[1095] = 3028 
a[1096] = 1896 
a[1097] = 780 
a[1098] = 2792 
a[1099] = 516 
a[1100] = 3040 
a[1101] = 360 
a[1102] = 2848 
a[1103] = 3604 
a[1104] = 2408 
a[1105] = 1440 
a[1106] = 132 
a[1107] = 1424 
a[1108] = 172 
a[1109] = 3968 
a[1110] = 2796 
a[1111] = 2320 
a[1112] = 2760 
a[1113] = 3968 
a[1114] = 3724 
a[1115] = 2544 
a[1116] = 1392 
a[1117] = 592 
a[1118] = 528 
a[1119] = 204 
a[1120] = 1364 
a[1121] = 3744 
a[1122] = 1576 
a[1123] = 1752 
a[1124] = 1544 
a[1125] = 1960 
a[1126] = 772 
a[1127] = 3436 
a[1128] = 2732 
a[1129] = 964 
a[1130] = 1352 
a[1131] = 3176 
a[1132] = 1316 
a[1133] = 192 
a[1134] = 2772 
a[1135] = 1124 
a[1136] = 1628 
a[1137] = 304 
a[1138] = 2540 
a[1139] = 1792 
a[1140] = 1672 
a[1141] = 1328 
a[1142] = 1512 
a[1143] = 424 
a[1144] = 2700 
a[1145] = 2640 
a[1146] = 368 
a[1147] = 1492 
a[1148] = 3224 
a[1149] = 888 
a[1150] = 1692 
a[1151] = 580 
a[1152] = 2032 
a[1153] = 668 
a[1154] = 2328 
a[1155] = 3572 
a[1156] = 2620 
a[1157] = 500 
a[1158] = 408 
a[1159] = 2756 
a[1160] = 1460 
a[1161] = 1752 
a[1162] = 3332 
a[1163] = 2768 
a[1164] = 3344 
a[1165] = 3504 
a[1166] = 1296 
a[1167] = 964 
a[1168] = 3800 
a[1169] = 3828 
a[1170] = 160 
a[1171] = 2876 
a[1172] = 2560 
a[1173] = 1664 
a[1174] = 700 
a[1175] = 2660 
a[1176] = 1704 
a[1177] = 2472 
a[1178] = 144 
a[1179] = 920 
a[1180] = 3352 
a[1181] = 3236 
a[1182] = 2904 
a[1183] = 2788 
a[1184] = 1304 
a[1185] = 2632 
a[1186] = 3760 
a[1187] = 3920 
a[1188] = 3124 
a[1189] = 1568 
a[1190] = 76 
a[1191] = 576 
a[1192] = 720 
a[1193] = 3400 
a[1194] = 748 
a[1195] = 56 
a[1196] = 2896 
a[1197] = 2036 
a[1198] = 2424 
a[1199] = 96 
a[1200] = 3264 
a[1201] = 2576 
a[1202] = 372 
a[1203] = 1816 
a[1204] = 1640 
a[1205] = 1068 
a[1206] = 468 
a[1207] = 3340 
a[1208] = 3532 
a[1209] = 2016 
a[1210] = 1660 
a[1211] = 284 
a[1212] = 2652 
a[1213] = 556 
a[1214] = 3064 
a[1215] = 3952 
a[1445] = 2864 
a[1446] = 3628 
a[1447] = 1196 
a[1448] = 1200 
a[1449] = 1432 
a[1450] = 2636 
a[1451] = 208 
a[1452] = 20 
a[1453] = 1872 
a[1454] = 2688 
a[1455] = 1636 
a[1456] = 1400 
a[1457] = 2048 
a[1458] = 2568 
a[1459] = 2824 
a[1460] = 3320 
a[1461] = 320 
a[1462] = 3524 
a[1463] = 1068 
a[1464] = 1220 
a[1465] = 2328 
a[1466] = 3112 
a[1467] = 784 
a[1468] = 1804 
a[1469] = 1572 
a[1470] = 2072 
a[1471] = 2936 
a[1472] = 252 
a[1473] = 3380 
a[1474] = 1028 
a[1475] = 932 
a[1476] = 2240 
a[1477] = 2056 
a[1478] = 2120 
a[1479] = 840 
a[1480] = 3480 
a[1216] = 3180 
a[1217] = 224 
a[1218] = 3864 
a[1219] = 3708 
a[1220] = 1784 
a[1221] = 1340 
a[1222] = 1684 
a[1223] = 2496 
a[1224] = 732 
a[1225] = 2424 
a[1226] = 3956 
a[1227] = 1028 
a[1228] = 1860 
a[1229] = 2372 
a[1230] = 1116 
a[1231] = 1120 
a[1232] = 2348 
a[1233] = 1484 
a[1234] = 336 
a[1235] = 3980 
a[1236] = 3952 
a[1237] = 2208 
a[1238] = 720 
a[1239] = 884 
a[1240] = 216 
a[1241] = 3784 
a[1242] = 1160 
a[1243] = 2860 
a[1244] = 332 
a[1245] = 1628 
a[1246] = 2804 
a[1247] = 916 
a[1248] = 3252 
a[1249] = 68 
a[1250] = 616 
a[1251] = 1032 
a[1481] = 748 
a[1482] = 1040 
a[1483] = 3496 
a[1484] = 2616 
a[1485] = 1128 
a[1486] = 1124 
a[1487] = 8 
a[1488] = 3172 
a[1489] = 1092 
a[1490] = 236 
a[1491] = 2484 
a[1492] = 1404 
a[1493] = 3752 
a[1494] = 952 
a[1495] = 2616 
a[1496] = 3480 
a[1497] = 1468 
a[1498] = 804 
a[1499] = 1276 
a[1500] = 3032 
a[1501] = 2868 
a[1502] = 1616 
a[1503] = 3276 
a[1504] = 2240 
a[1505] = 2636 
a[1506] = 1612 
a[1507] = 1880 
a[1508] = 684 
a[1509] = 3724 
a[1510] = 2712 
a[1511] = 1568 
a[1512] = 1876 
a[1513] = 1156 
a[1514] = 1056 
a[1515] = 1892 
a[1516] = 2276 
a[1517] = 3580 
a[1518] = 3300 
a[1519] = 2848 
a[1520] = 664 
a[1521] = 3528 
a[1522] = 1324 
a[1523] = 2060 
a[1524] = 684 
a[1525] = 3680 
a[1526] = 2080 
a[1527] = 156 
a[1528] = 1140 
a[1529] = 2876 
a[1530] = 2836 
a[1531] = 164 
a[1532] = 1736 
a[1533] = 444 
a[1534] = 844 
a[1535] = 1376 
a[1536] = 480 
a[1537] = 2448 
