Threads starting...
a[1048] = 1592 
a[1049] = 3220 
a[1050] = 2180 
a[1051] = 96 
a[1052] = 3104 
a[1053] = 548 
a[1054] = 2252 
a[1055] = 1112 
a[1056] = 512 
a[1057] = 3680 
a[1058] = 2404 
a[1059] = 1152 
a[1060] = 2312 
a[1061] = 1740 
a[1062] = 1688 
a[1063] = 1828 
a[1064] = 2376 
a[1065] = 3520 
a[1066] = 1088 
a[1067] = 984 
a[1068] = 572 
a[1069] = 2532 
a[1070] = 2100 
a[1071] = 3392 
a[1072] = 3072 
a[1073] = 304 
a[1074] = 2020 
a[1075] = 1952 
a[1076] = 2748 
a[1077] = 2240 
a[1078] = 3540 
a[1079] = 1740 
a[1080] = 1452 
a[1081] = 1712 
a[1082] = 3240 
a[1083] = 548 
a[1084] = 3664 
a[1085] = 1484 
a[1086] = 3060 
a[1087] = 168 
a[1088] = 2564 
a[1089] = 1456 
a[1090] = 2720 
a[1091] = 872 
a[1092] = 3192 
a[1093] = 400 
a[1094] = 2692 
a[1095] = 2968 
a[1096] = 1320 
a[1097] = 1184 
a[1098] = 3948 
a[1099] = 3296 
a[1100] = 3708 
a[1101] = 3448 
a[1102] = 2680 
a[1103] = 180 
a[1104] = 1156 
a[1105] = 692 
a[1106] = 3536 
a[1107] = 3896 
a[1108] = 332 
a[1109] = 3068 
a[1110] = 3040 
a[1111] = 1776 
a[1112] = 2180 
a[1113] = 2272 
a[1114] = 3724 
a[1115] = 1836 
a[1116] = 1156 
a[1117] = 184 
a[1118] = 3404 
a[1119] = 3716 
a[1120] = 1632 
a[1121] = 2120 
a[1122] = 1988 
a[1123] = 2224 
a[1124] = 3920 
a[1125] = 672 
a[1126] = 2596 
a[1127] = 1236 
a[1128] = 3256 
a[1129] = 3944 
a[1130] = 524 
a[1131] = 2956 
a[1132] = 3384 
a[1133] = 604 
a[1134] = 540 
a[1135] = 532 
a[1136] = 2696 
a[1137] = 68 
a[382] = 1608 
a[383] = 624 
a[384] = 2280 
a[385] = 1408 
a[386] = 1520 
a[387] = 2320 
a[388] = 2968 
a[389] = 1172 
a[390] = 80 
a[391] = 2076 
a[392] = 252 
a[393] = 2396 
a[394] = 284 
a[395] = 388 
a[396] = 1324 
a[397] = 2028 
a[398] = 2428 
a[399] = 1436 
a[400] = 624 
a[401] = 2788 
a[402] = 176 
a[403] = 3208 
a[404] = 2700 
a[405] = 1408 
a[406] = 3412 
a[407] = 2852 
a[408] = 64 
a[1138] = 1832 
a[409] = 3184 
a[1139] = 3020 
a[410] = 3284 
a[1140] = 3128 
a[411] = 2344 
a[1141] = 864 
a[412] = 1604 
a[1142] = 2196 
a[413] = 884 
a[1143] = 2708 
a[414] = 368 
a[1144] = 536 
a[415] = 1288 
a[1145] = 3320 
a[416] = 3696 
a[417] = 3288 
a[418] = 1008 
a[419] = 2656 
a[420] = 452 
a[421] = 1080 
a[422] = 2132 
a[423] = 700 
a[424] = 3472 
a[425] = 2408 
a[426] = 1080 
a[427] = 788 
a[428] = 428 
a[429] = 908 
a[430] = 3624 
a[431] = 2456 
a[432] = 1100 
a[433] = 3792 
a[434] = 1656 
a[435] = 3792 
a[436] = 2600 
a[437] = 2472 
a[438] = 44 
a[439] = 2656 
a[440] = 3056 
a[441] = 3320 
a[442] = 2400 
a[1146] = 1948 
a[1147] = 1684 
a[1148] = 3496 
a[1149] = 1344 
a[1150] = 2800 
a[1151] = 2528 
a[1152] = 864 
a[1153] = 780 
a[1154] = 748 
a[1155] = 780 
a[1156] = 2856 
a[1157] = 744 
a[1158] = 2008 
a[1159] = 2104 
a[1160] = 680 
a[1161] = 3932 
a[1162] = 2464 
a[1163] = 56 
a[1164] = 528 
a[1165] = 2996 
a[1166] = 1992 
a[1167] = 3216 
a[1168] = 3056 
a[1169] = 1224 
a[1170] = 3636 
a[1171] = 3584 
a[1172] = 3488 
a[1173] = 1824 
a[1174] = 2284 
a[1175] = 16 
a[1176] = 1136 
a[1177] = 224 
a[1178] = 3100 
a[1179] = 624 
a[1180] = 2972 
a[1181] = 1896 
a[1182] = 3144 
a[1183] = 3828 
a[1184] = 2668 
a[443] = 652 
a[1185] = 1292 
a[444] = 1608 
a[1186] = 600 
a[445] = 168 
a[1187] = 1516 
a[446] = 3340 
a[1188] = 2028 
a[447] = 2704 
a[1189] = 8 
a[1190] = 1024 
a[1191] = 2700 
a[1192] = 1340 
a[1193] = 3480 
a[1194] = 160 
a[1195] = 1860 
a[1196] = 2468 
a[1197] = 3552 
a[1198] = 2476 
a[1199] = 2924 
a[1200] = 768 
a[1201] = 2104 
a[1202] = 2500 
a[1203] = 1656 
a[1204] = 3920 
a[1205] = 2184 
a[1206] = 1664 
a[1207] = 1048 
a[1208] = 3812 
a[1209] = 2164 
a[1210] = 3072 
a[1211] = 2776 
a[1212] = 52 
a[1213] = 2212 
a[1214] = 4004 
a[1215] = 124 
a[448] = 3452 
a[1216] = 904 
a[449] = 344 
a[1217] = 2008 
a[450] = 1352 
a[451] = 1304 
a[452] = 1416 
a[453] = 3476 
a[454] = 1996 
a[455] = 2288 
a[456] = 3284 
a[457] = 476 
a[458] = 476 
a[459] = 1112 
a[460] = 1380 
a[461] = 92 
a[462] = 3560 
a[463] = 3880 
a[464] = 1284 
a[465] = 2620 
a[466] = 3664 
a[467] = 3880 
a[468] = 1084 
a[469] = 1108 
a[470] = 3936 
a[471] = 1540 
a[472] = 1832 
a[473] = 3740 
a[474] = 3592 
a[475] = 840 
a[476] = 3900 
a[477] = 2928 
a[478] = 3536 
a[479] = 752 
a[480] = 672 
a[481] = 2288 
a[482] = 2052 
a[483] = 2080 
a[484] = 3164 
a[485] = 1448 
a[486] = 1772 
a[487] = 2440 
a[488] = 1920 
a[489] = 3648 
a[490] = 3544 
a[491] = 700 
a[492] = 1144 
a[493] = 508 
a[494] = 572 
a[495] = 2420 
a[496] = 3120 
a[497] = 1636 
a[498] = 3700 
a[499] = 1604 
a[500] = 144 
a[501] = 1040 
a[502] = 544 
a[503] = 3376 
a[504] = 772 
a[505] = 128 
a[506] = 208 
a[507] = 2072 
a[508] = 456 
a[509] = 3736 
a[510] = 2820 
a[511] = 1120 
a[512] = 3424 
a[513] = 864 
a[514] = 604 
a[515] = 2580 
a[516] = 2304 
a[517] = 2368 
a[518] = 2420 
a[519] = 1624 
a[520] = 3416 
a[521] = 3368 
a[522] = 3724 
a[523] = 552 
a[524] = 3868 
a[525] = 1696 
a[526] = 376 
a[527] = 388 
a[528] = 3324 
a[529] = 68 
a[530] = 1984 
a[531] = 872 
a[532] = 1100 
a[533] = 2520 
a[534] = 240 
a[535] = 3272 
a[536] = 48 
a[537] = 444 
a[538] = 1340 
a[539] = 500 
a[540] = 1580 
a[541] = 152 
a[542] = 1612 
a[543] = 1000 
a[544] = 2416 
a[545] = 3616 
a[546] = 980 
a[547] = 2120 
a[548] = 3384 
a[549] = 3396 
a[550] = 1148 
a[551] = 2796 
a[552] = 164 
a[553] = 864 
a[554] = 3340 
a[555] = 24 
a[556] = 2556 
a[557] = 3708 
a[558] = 404 
a[559] = 3280 
a[560] = 1180 
a[561] = 3788 
a[562] = 144 
a[563] = 3680 
a[564] = 2300 
a[565] = 380 
a[566] = 2948 
a[567] = 3748 
a[568] = 2224 
a[569] = 1688 
a[570] = 240 
a[571] = 3796 
a[572] = 1832 
a[573] = 3256 
a[574] = 2196 
a[575] = 1648 
a[576] = 2864 
a[577] = 580 
a[578] = 3760 
a[579] = 3652 
a[580] = 3968 
a[581] = 900 
a[582] = 2440 
a[583] = 1532 
a[584] = 3168 
a[585] = 3180 
a[586] = 1548 
a[587] = 1716 
a[588] = 292 
a[589] = 3352 
a[590] = 2396 
a[591] = 2872 
a[592] = 540 
a[593] = 2536 
a[594] = 2544 
a[595] = 240 
a[596] = 316 
a[597] = 2892 
a[598] = 3980 
a[599] = 2532 
a[600] = 572 
a[601] = 216 
a[602] = 3728 
a[603] = 3804 
a[604] = 872 
a[605] = 3328 
a[606] = 1444 
a[607] = 1136 
a[608] = 3900 
a[609] = 2608 
a[610] = 780 
a[611] = 1268 
a[612] = 908 
a[613] = 620 
a[614] = 2792 
a[615] = 68 
a[616] = 1204 
a[617] = 1740 
a[618] = 3184 
a[619] = 1488 
a[620] = 2492 
a[621] = 1576 
a[622] = 352 
a[623] = 3024 
a[624] = 104 
a[625] = 296 
a[626] = 3256 
a[627] = 412 
a[628] = 3184 
a[629] = 3228 
a[630] = 344 
a[631] = 3748 
a[632] = 844 
a[633] = 64 
a[634] = 3548 
a[635] = 3116 
a[636] = 3384 
a[637] = 2392 
a[638] = 248 
a[639] = 684 
a[640] = 992 
a[641] = 2428 
a[642] = 1944 
a[643] = 1896 
a[644] = 3044 
a[645] = 728 
a[646] = 1956 
a[647] = 240 
a[648] = 2460 
a[649] = 2544 
a[650] = 3128 
a[651] = 944 
a[652] = 112 
a[653] = 880 
a[654] = 1368 
a[655] = 1616 
a[656] = 1168 
a[657] = 616 
a[658] = 3428 
a[659] = 1752 
a[660] = 1248 
a[661] = 3764 
a[662] = 2904 
a[663] = 2084 
a[664] = 1228 
a[665] = 3852 
a[666] = 1196 
a[667] = 2016 
a[668] = 2236 
a[669] = 2844 
a[670] = 2692 
a[671] = 632 
a[1218] = 3040 
a[1219] = 2928 
a[1220] = 2008 
a[1221] = 56 
a[1222] = 3028 
a[1223] = 3344 
a[1224] = 3528 
a[1225] = 3180 
a[1226] = 2604 
a[1227] = 3396 
a[1228] = 132 
a[1229] = 2484 
a[1230] = 2312 
a[1231] = 2300 
a[1232] = 580 
a[1233] = 804 
a[1234] = 3948 
a[1235] = 1904 
a[1236] = 2984 
a[1237] = 3012 
a[1238] = 352 
a[1239] = 196 
a[1240] = 1172 
a[1241] = 3420 
a[1242] = 2964 
a[1243] = 2624 
a[1244] = 3032 
a[1245] = 2960 
a[1246] = 2740 
a[1247] = 3928 
a[1248] = 960 
a[1249] = 1776 
a[1250] = 256 
a[1251] = 372 
a[1252] = 3232 
a[672] = 1264 
a[673] = 632 
a[674] = 2520 
a[675] = 1708 
a[676] = 2760 
a[677] = 1876 
a[678] = 3348 
a[679] = 2624 
a[680] = 412 
a[681] = 3876 
a[682] = 968 
a[683] = 1924 
a[684] = 748 
a[685] = 2332 
a[686] = 3532 
a[687] = 3320 
a[688] = 348 
a[689] = 2952 
a[690] = 2472 
a[691] = 1588 
a[692] = 116 
a[693] = 1368 
a[694] = 1076 
a[695] = 1340 
a[696] = 2620 
a[697] = 3672 
a[698] = 3348 
a[699] = 852 
a[700] = 3916 
a[701] = 3440 
a[702] = 2884 
a[703] = 2580 
a[704] = 1472 
a[705] = 2804 
a[706] = 284 
a[707] = 1636 
a[708] = 672 
a[709] = 1032 
a[710] = 252 
a[711] = 2488 
a[712] = 904 
a[713] = 1212 
a[714] = 404 
a[715] = 3052 
a[716] = 944 
a[717] = 1340 
a[718] = 2364 
a[719] = 1288 
a[720] = 284 
a[721] = 2240 
a[722] = 276 
a[723] = 396 
a[724] = 3600 
a[725] = 1344 
a[726] = 3136 
a[727] = 2216 
a[728] = 2416 
a[729] = 3884 
a[730] = 468 
a[731] = 2324 
a[732] = 3316 
a[733] = 752 
a[734] = 900 
a[735] = 2192 
a[736] = 3548 
a[737] = 2584 
a[738] = 3820 
a[739] = 212 
a[740] = 3608 
a[741] = 64 
a[742] = 100 
a[743] = 1912 
a[744] = 2676 
a[745] = 1908 
a[746] = 960 
a[747] = 1024 
a[748] = 3240 
a[749] = 724 
a[750] = 3712 
a[751] = 924 
a[752] = 2956 
a[753] = 3980 
a[754] = 2720 
a[755] = 3960 
a[756] = 2728 
a[757] = 1848 
a[758] = 3576 
a[759] = 2544 
a[760] = 1724 
a[761] = 1444 
a[762] = 864 
a[763] = 2444 
a[764] = 2188 
a[765] = 3164 
a[766] = 628 
a[767] = 1728 
a[768] = 1740 
a[769] = 440 
a[770] = 3340 
a[771] = 2748 
a[772] = 1904 
a[773] = 844 
a[774] = 656 
a[775] = 1980 
a[776] = 2744 
a[777] = 3016 
a[778] = 2996 
a[779] = 3384 
a[780] = 1140 
a[781] = 2700 
a[782] = 300 
a[783] = 92 
a[784] = 84 
a[785] = 3016 
a[786] = 1452 
a[787] = 2804 
a[788] = 2264 
a[789] = 1020 
a[790] = 1340 
a[791] = 1392 
a[792] = 3864 
a[793] = 3604 
a[794] = 3828 
a[795] = 2044 
a[796] = 2760 
a[797] = 1856 
a[798] = 1172 
a[799] = 492 
a[800] = 3696 
a[801] = 1912 
a[802] = 644 
a[803] = 1592 
a[804] = 2748 
a[805] = 2700 
a[806] = 3564 
a[807] = 2892 
a[808] = 1708 
a[809] = 3964 
a[810] = 2268 
a[811] = 2840 
a[812] = 2656 
a[813] = 3972 
a[814] = 332 
a[815] = 2732 
a[816] = 388 
a[817] = 3184 
a[818] = 2936 
a[819] = 2644 
a[820] = 196 
a[821] = 272 
a[822] = 1436 
a[823] = 52 
a[824] = 1276 
a[825] = 2664 
a[826] = 3496 
a[827] = 32 
a[828] = 512 
a[829] = 2068 
a[830] = 1924 
a[831] = 1608 
a[832] = 3976 
a[833] = 2560 
a[834] = 600 
a[835] = 124 
a[836] = 1252 
a[837] = 160 
a[838] = 3012 
a[839] = 360 
a[840] = 116 
a[841] = 2680 
a[842] = 3196 
a[843] = 172 
a[844] = 2644 
a[845] = 928 
a[846] = 2900 
a[847] = 3024 
a[848] = 108 
a[849] = 1828 
a[850] = 3072 
a[851] = 1704 
a[852] = 3500 
a[853] = 500 
a[854] = 3160 
a[855] = 772 
a[856] = 3160 
a[857] = 56 
a[858] = 2204 
a[859] = 1072 
a[860] = 2120 
a[861] = 120 
a[862] = 2676 
a[863] = 3496 
a[864] = 84 
a[865] = 3268 
a[866] = 3612 
a[867] = 1328 
a[868] = 828 
a[869] = 24 
a[870] = 1684 
a[871] = 2344 
a[872] = 108 
a[873] = 2280 
a[874] = 3920 
a[875] = 152 
a[876] = 608 
a[877] = 2812 
a[878] = 580 
a[879] = 708 
a[880] = 2040 
a[881] = 3644 
a[882] = 3816 
a[883] = 2944 
a[884] = 1544 
a[885] = 2968 
a[886] = 1116 
a[887] = 2104 
a[888] = 3016 
a[889] = 3312 
a[890] = 580 
a[891] = 2536 
a[892] = 832 
a[893] = 3248 
a[894] = 2024 
a[895] = 908 
a[896] = 3916 
a[897] = 3040 
a[898] = 3640 
a[899] = 2148 
a[900] = 3056 
a[901] = 2724 
a[902] = 484 
a[903] = 564 
a[904] = 996 
a[905] = 1804 
a[906] = 712 
a[907] = 1596 
a[908] = 2016 
a[909] = 1284 
a[910] = 3708 
a[911] = 52 
a[912] = 920 
a[913] = 924 
a[914] = 396 
a[915] = 3864 
a[916] = 1292 
a[917] = 2912 
a[918] = 1964 
a[919] = 1708 
a[920] = 3624 
a[921] = 2536 
a[922] = 240 
a[923] = 448 
a[924] = 3184 
a[925] = 2256 
a[926] = 2760 
a[927] = 500 
a[928] = 2696 
a[929] = 2392 
a[930] = 2640 
a[931] = 3156 
a[932] = 1108 
a[933] = 528 
a[934] = 3712 
a[935] = 3504 
a[936] = 2324 
a[937] = 416 
a[938] = 2500 
a[939] = 336 
a[940] = 1692 
a[941] = 3608 
a[942] = 1788 
a[943] = 12 
a[944] = 524 
a[945] = 3584 
a[946] = 1280 
a[947] = 1808 
a[948] = 2488 
a[949] = 644 
a[950] = 3512 
a[951] = 2104 
a[952] = 580 
a[953] = 1152 
a[954] = 3952 
a[955] = 3756 
a[956] = 808 
a[957] = 112 
a[958] = 1656 
a[959] = 3500 
a[960] = 2496 
a[961] = 292 
a[962] = 2648 
a[963] = 1004 
a[964] = 2220 
a[965] = 2352 
a[966] = 1908 
a[967] = 1944 
a[968] = 172 
a[969] = 404 
a[970] = 3680 
a[971] = 1856 
a[972] = 4004 
a[973] = 1460 
a[974] = 3272 
a[975] = 1932 
a[976] = 2444 
a[977] = 544 
a[978] = 1140 
a[979] = 924 
a[980] = 1180 
a[981] = 2052 
a[982] = 428 
a[983] = 1752 
a[984] = 3196 
a[985] = 1784 
a[986] = 2908 
a[987] = 4000 
a[988] = 1888 
a[989] = 1964 
a[990] = 3492 
a[991] = 1788 
a[992] = 3656 
a[993] = 2132 
a[994] = 2784 
a[995] = 1868 
a[996] = 1884 
a[997] = 2096 
a[998] = 1216 
a[999] = 2048 
a[1000] = 2492 
a[1001] = 888 
a[1002] = 1308 
a[1003] = 3896 
a[1004] = 2344 
a[1005] = 572 
a[1006] = 3228 
a[1007] = 780 
a[1008] = 2516 
a[1009] = 364 
a[1010] = 3108 
a[1011] = 1096 
a[1012] = 2408 
a[1013] = 936 
a[1014] = 2840 
a[1015] = 1600 
a[1016] = 2712 
a[1017] = 3148 
a[1018] = 3000 
a[1019] = 596 
a[1020] = 1104 
a[1021] = 2484 
a[1022] = 2376 
a[1023] = 756 
a[1024] = 2016 
a[1025] = 2560 
a[1026] = 24 
a[1027] = 3892 
a[1028] = 648 
a[1029] = 1232 
a[1030] = 3344 
a[1031] = 540 
a[1032] = 3524 
a[1033] = 644 
a[1034] = 432 
a[1035] = 1860 
a[1036] = 1208 
a[1037] = 1060 
a[1038] = 40 
a[1039] = 1124 
a[1040] = 1416 
a[1041] = 548 
a[1042] = 2212 
a[1043] = 1228 
a[1044] = 1480 
a[1045] = 2452 
a[1046] = 228 
a[1047] = 184 
a[1048] = 1592 
a[1049] = 3220 
a[1050] = 2180 
a[1051] = 96 
a[1052] = 3104 
a[1053] = 548 
a[1054] = 2252 
a[1055] = 1112 
a[1056] = 512 
a[1057] = 3680 
a[1058] = 2404 
a[1059] = 1152 
a[1060] = 2312 
a[1061] = 1740 
a[1062] = 1688 
a[1063] = 1828 
a[1064] = 2376 
a[1065] = 3520 
a[1066] = 1088 
a[1067] = 984 
a[1068] = 572 
a[1069] = 2532 
a[1070] = 2100 
a[1071] = 3392 
a[1072] = 3072 
a[1073] = 304 
a[1074] = 2020 
a[1075] = 1952 
a[1076] = 2748 
a[1077] = 2240 
a[1078] = 3540 
a[1079] = 1740 
a[1080] = 1452 
a[1081] = 1712 
a[1082] = 3240 
a[1083] = 548 
a[1084] = 3664 
a[1085] = 1484 
a[1086] = 3060 
a[1087] = 168 
a[1088] = 2564 
a[1089] = 1456 
a[1090] = 2720 
a[1091] = 872 
a[1092] = 3192 
a[1093] = 400 
a[1094] = 2692 
a[1095] = 2968 
a[1096] = 1320 
a[1097] = 1184 
a[1098] = 3948 
a[1099] = 3296 
a[1100] = 3708 
a[1101] = 3448 
a[1102] = 2680 
a[1103] = 180 
a[1104] = 1156 
a[1105] = 692 
a[1106] = 3536 
a[1107] = 3896 
a[1108] = 332 
a[1109] = 3068 
a[1110] = 3040 
a[1111] = 1776 
a[1112] = 2180 
a[1113] = 2272 
a[1114] = 3724 
a[1115] = 1836 
a[1116] = 1156 
a[1117] = 184 
a[1118] = 3404 
a[1119] = 3716 
a[1120] = 1632 
a[1121] = 2120 
a[1122] = 1988 
a[1123] = 2224 
a[1124] = 3920 
a[1125] = 672 
a[1126] = 2596 
a[1127] = 1236 
a[1128] = 3256 
a[1129] = 3944 
a[1130] = 524 
a[1131] = 2956 
a[1132] = 3384 
a[1133] = 604 
a[1134] = 540 
a[1135] = 532 
a[1136] = 2696 
a[1137] = 68 
a[1138] = 1832 
a[1139] = 3020 
a[1140] = 3128 
a[1141] = 864 
a[1142] = 2196 
a[1143] = 2708 
a[1144] = 536 
a[1145] = 3320 
a[1146] = 1948 
a[1147] = 1684 
a[1148] = 3496 
a[1149] = 1344 
a[1150] = 2800 
a[1151] = 2528 
a[1152] = 864 
a[1153] = 780 
a[1154] = 748 
a[1155] = 780 
a[1156] = 2856 
a[1157] = 744 
a[1158] = 2008 
a[1159] = 2104 
a[1160] = 680 
a[1161] = 3932 
a[1162] = 2464 
a[1163] = 56 
a[1164] = 528 
a[1165] = 2996 
a[1166] = 1992 
a[1167] = 3216 
a[1168] = 3056 
a[1169] = 1224 
a[1170] = 3636 
a[1171] = 3584 
a[1172] = 3488 
a[1173] = 1824 
a[1174] = 2284 
a[1175] = 16 
a[1176] = 1136 
a[1177] = 224 
a[1178] = 3100 
a[1179] = 624 
a[1180] = 2972 
a[1181] = 1896 
a[1182] = 3144 
a[1183] = 3828 
a[1184] = 2668 
a[1185] = 1292 
a[1186] = 600 
a[1187] = 1516 
a[1188] = 2028 
a[1189] = 8 
a[1190] = 1024 
a[1191] = 2700 
a[1192] = 1340 
a[1193] = 3480 
a[1194] = 160 
a[1195] = 1860 
a[1196] = 2468 
a[1197] = 3552 
a[1198] = 2476 
a[1199] = 2924 
a[1200] = 768 
a[1201] = 2104 
a[1202] = 2500 
a[1203] = 1656 
a[1204] = 3920 
a[1205] = 2184 
a[1206] = 1664 
a[1207] = 1048 
a[1208] = 3812 
a[1209] = 2164 
a[1210] = 3072 
a[1211] = 2776 
a[1212] = 52 
a[1213] = 2212 
a[1214] = 4004 
a[1215] = 124 
a[1216] = 904 
a[1217] = 2008 
a[1218] = 3040 
a[1219] = 2928 
a[1220] = 2008 
a[1221] = 56 
a[1222] = 3028 
a[1223] = 3344 
a[1224] = 3528 
a[1225] = 3180 
a[1226] = 2604 
a[1227] = 3396 
a[1228] = 132 
a[1229] = 2484 
a[1230] = 2312 
a[1231] = 2300 
a[1232] = 580 
a[1233] = 804 
a[1234] = 3948 
a[1235] = 1904 
a[1236] = 2984 
a[1237] = 3012 
a[1238] = 352 
a[1253] = 3280 
a[1254] = 1116 
a[1255] = 2756 
a[1256] = 3860 
a[1257] = 3712 
a[1258] = 3552 
a[1259] = 3988 
a[1260] = 2188 
a[1261] = 1860 
a[1262] = 3688 
a[1263] = 172 
a[1264] = 64 
a[1265] = 3632 
a[1266] = 3476 
a[1267] = 448 
a[1268] = 44 
a[1269] = 3820 
a[1270] = 636 
a[1271] = 1208 
a[1272] = 640 
a[1273] = 3592 
a[1274] = 3828 
a[1275] = 1072 
a[1276] = 3956 
a[1277] = 3968 
a[1278] = 996 
a[1279] = 2316 
a[1280] = 1736 
a[1281] = 2652 
a[1282] = 2680 
a[1283] = 964 
a[1284] = 1924 
a[1285] = 1196 
a[1286] = 1120 
a[1287] = 3188 
a[1239] = 196 
a[1288] = 904 
a[1240] = 1172 
a[1289] = 664 
a[1241] = 3420 
a[1290] = 3168 
a[1242] = 2964 
a[1291] = 492 
a[1243] = 2624 
a[1292] = 3924 
a[1244] = 3032 
a[1245] = 2960 
a[1246] = 2740 
a[1247] = 3928 
a[1248] = 960 
a[1249] = 1776 
a[1250] = 256 
a[1251] = 372 
a[1252] = 3232 
a[1253] = 3280 
a[1254] = 1116 
a[1255] = 2756 
a[1256] = 3860 
a[1257] = 3712 
a[1258] = 3552 
a[1259] = 3988 
a[1260] = 2188 
a[1261] = 1860 
a[1262] = 3688 
a[1263] = 172 
a[1264] = 64 
a[1265] = 3632 
a[1266] = 3476 
a[1267] = 448 
a[1268] = 44 
a[1269] = 3820 
a[1270] = 636 
a[1271] = 1208 
a[1272] = 640 
a[1273] = 3592 
a[1274] = 3828 
a[1275] = 1072 
a[1276] = 3956 
a[1277] = 3968 
a[1278] = 996 
a[1279] = 2316 
a[1280] = 1736 
a[1281] = 2652 
a[1293] = 256 
a[1294] = 2064 
a[1295] = 3984 
a[1296] = 1288 
a[1297] = 1532 
a[1298] = 424 
a[1299] = 1328 
a[1300] = 1348 
a[1301] = 2464 
a[1302] = 2528 
a[1303] = 3388 
a[1304] = 2048 
a[1305] = 3756 
a[1306] = 456 
a[1307] = 3404 
a[1308] = 3720 
a[1309] = 2852 
a[1310] = 3124 
a[1311] = 2856 
a[1312] = 1496 
a[1313] = 1796 
a[1314] = 1220 
a[1315] = 824 
a[1316] = 396 
a[1317] = 3740 
a[1318] = 4004 
a[1319] = 1292 
a[1320] = 1808 
a[1321] = 572 
a[1322] = 3184 
a[1323] = 1724 
a[1324] = 820 
a[1325] = 1244 
a[1326] = 3108 
a[1327] = 2104 
a[1328] = 2768 
a[1329] = 936 
a[1330] = 3424 
a[1331] = 1516 
a[1332] = 3392 
a[1333] = 3352 
a[1334] = 900 
a[1335] = 2840 
a[1336] = 512 
a[1337] = 2756 
a[1338] = 2240 
a[1339] = 1632 
a[1340] = 1600 
a[1341] = 1356 
a[1342] = 480 
a[1343] = 496 
a[1344] = 552 
a[1345] = 3104 
a[1346] = 1312 
a[1347] = 940 
a[1348] = 2836 
a[1349] = 1308 
a[1350] = 3632 
a[1351] = 636 
a[1352] = 1872 
a[1353] = 2812 
a[1354] = 3764 
a[1355] = 2688 
a[1356] = 1456 
a[1357] = 2864 
a[1358] = 2192 
a[1359] = 1624 
a[1360] = 3792 
a[1361] = 1608 
a[1362] = 3136 
a[1363] = 584 
a[1364] = 2360 
a[1365] = 1436 
a[1366] = 3420 
a[1367] = 2864 
a[1368] = 184 
a[1369] = 1652 
a[1370] = 488 
a[1371] = 3184 
a[1372] = 408 
a[1373] = 2372 
a[1374] = 3672 
a[1375] = 2360 
a[1376] = 1468 
a[1377] = 980 
a[1378] = 704 
a[1379] = 1704 
a[1380] = 2280 
a[1381] = 328 
a[1382] = 2336 
a[1383] = 148 
a[1384] = 540 
a[1385] = 3500 
a[1386] = 236 
a[1282] = 2680 
a[1283] = 964 
a[1284] = 1924 
a[1285] = 1196 
a[1286] = 1120 
a[1287] = 3188 
a[1288] = 904 
a[1289] = 664 
a[1290] = 3168 
a[1291] = 492 
a[1292] = 3924 
a[1293] = 256 
a[1294] = 2064 
a[1295] = 3984 
a[1296] = 1288 
a[1297] = 1532 
a[1298] = 424 
a[1299] = 1328 
a[1300] = 1348 
a[1301] = 2464 
a[1302] = 2528 
a[1303] = 3388 
a[1304] = 2048 
a[1305] = 3756 
a[1306] = 456 
a[1307] = 3404 
a[1308] = 3720 
a[1309] = 2852 
a[1310] = 3124 
a[1311] = 2856 
a[1312] = 1496 
a[1313] = 1796 
a[1314] = 1220 
a[1315] = 824 
a[1387] = 1988 
a[1316] = 396 
a[1388] = 2356 
a[1317] = 3740 
a[1389] = 2420 
a[1390] = 3608 
a[1391] = 3552 
a[1392] = 1428 
a[1393] = 144 
a[1394] = 128 
a[1395] = 1188 
a[1396] = 1572 
a[1397] = 3540 
a[1398] = 48 
a[1399] = 3156 
a[1400] = 2592 
a[1401] = 1936 
a[1402] = 3740 
a[1403] = 400 
a[1404] = 1708 
a[1405] = 3404 
a[1406] = 2756 
a[1407] = 576 
a[1408] = 376 
a[1409] = 860 
a[1410] = 2276 
a[1411] = 60 
a[1412] = 1180 
a[1413] = 2012 
a[1414] = 1608 
a[1415] = 3124 
a[1416] = 1504 
a[1417] = 3244 
a[1318] = 4004 
a[1418] = 2512 
a[1319] = 1292 
a[1419] = 3852 
a[1320] = 1808 
a[1420] = 1656 
a[1421] = 3520 
a[1422] = 804 
a[1423] = 484 
a[1424] = 3656 
a[1425] = 928 
a[1426] = 1664 
a[1427] = 2628 
a[1428] = 1868 
a[1429] = 3112 
a[1430] = 3184 
a[1431] = 1864 
a[1432] = 2452 
a[1433] = 2916 
a[1434] = 3664 
a[1435] = 152 
a[1436] = 3724 
a[1437] = 3820 
a[1438] = 724 
a[1439] = 92 
a[1440] = 672 
a[1441] = 2992 
a[1442] = 1552 
a[1443] = 3256 
a[1444] = 996 
a[1445] = 560 
a[1446] = 2372 
a[1447] = 3900 
a[1448] = 3796 
a[1449] = 2284 
a[1450] = 3744 
a[1451] = 2852 
a[1452] = 1800 
a[1453] = 1952 
a[1454] = 3328 
a[1455] = 2856 
a[1456] = 280 
a[1321] = 572 
a[1457] = 2396 
a[1322] = 3184 
a[1458] = 2888 
a[1459] = 2140 
a[1460] = 1500 
a[1461] = 2064 
a[1462] = 1404 
a[1463] = 3944 
a[1464] = 2384 
a[1465] = 2472 
a[1466] = 1500 
a[1467] = 2100 
